-0.020802125	-0.025170833	0.026988657	-0.027904134	0.01396588	0.057911746	-0.020797487	-0.012499411	0.008565966	-0.008569308	-0.0314415	-0.025809325	-0.0050489483	0.01620238	-0.021129986	-0.0009549367
-0.1243605	0.039283566	-0.08655724	-0.08968365	0.05550409	0.05823612	0.015982915	0.054727416	-0.021563472	0.045998216	-0.058587134	-0.009746697	-0.030164395	0.06963319	0.022315871	0.1432885
-0.16891569	0.07738747	-0.08857036	-0.043014348	0.053373177	0.12693779	-0.082750425	0.08894785	-0.04572358	0.1340728	-0.052252147	-0.07884333	-0.05948283	0.100075215	0.06434323	0.10676264
0.28583223	-0.23974706	0.1674597	0.22769356	-0.14332744	-0.27169952	-0.16354765	-0.25139377	0.30374375	-0.27574897	0.27125317	0.2701011	0.23452467	-0.35337472	-0.1205552	-0.29759467
0.01691423	-0.043167472	0.027589926	0.04862988	-0.08008193	0.020970061	-0.11826397	0.016746722	0.055511188	-0.032873087	0.007084459	0.04465686	0.03346381	-0.064602435	-0.021274945	0.009800938
-0.08272497	0.073992126	-0.021695374	-0.022635773	0.0045106793	0.06479924	-0.03394251	0.040114507	0.011880743	-0.0032382864	-0.04615093	-0.0018718388	-0.027852967	-0.01021522	-0.0004908487	0.06925229
0.28067988	-0.21516833	0.20837797	0.21683432	-0.20860203	-0.2779405	-0.22034137	-0.23835368	0.23524326	-0.2595243	0.19401297	0.30244276	0.19549812	-0.33854285	-0.17969383	-0.2153859
-0.047181454	-0.0028545042	-0.072919324	0.0012575008	0.03569401	0.073491976	-0.047385123	0.038521215	-0.024023056	0.020381317	-0.06296314	0.011707243	-0.05623735	-0.004882171	-0.010488154	-0.010283814
0.28700003	-0.14636806	0.20666951	0.25383985	-0.24846487	-0.19696833	-0.17471907	-0.22006416	0.22996311	-0.22858223	0.16957054	0.25064963	0.2029452	-0.29354963	-0.18949792	-0.24843137
-0.023360172	0.0035025228	-0.02733287	0.008320438	-0.050363116	-0.014606735	-0.08408571	-0.025757972	0.0031351377	0.010457388	0.022850545	0.043432336	0.020931743	-0.053984236	0.0019381471	0.029754309
0.26438904	-0.19509237	0.20154072	0.21005718	-0.25116062	-0.27487954	-0.20288166	-0.27453107	0.22404219	-0.29501113	0.25661123	0.25092414	0.19130543	-0.32827723	-0.15174273	-0.33444807
-0.0830245	-0.0101284245	-0.028154742	-0.07177819	-0.00032432927	0.09626144	0.044724807	-0.02097851	-0.07904665	0.015835728	-0.010836508	-0.009114894	0.014153579	0.04012276	0.011663542	0.036009777
0.15557992	-0.07279087	0.093751654	0.056120247	-0.10178765	-0.13970488	0.0068365824	-0.06567713	0.16249593	-0.11245161	0.06768711	0.06811597	0.098669544	-0.19537513	0.0032857985	-0.18308747
-0.33194286	0.11012259	-0.2131474	-0.1976726	0.14260978	0.2859113	0.06315181	0.16976586	-0.19649808	0.28415355	-0.24234071	-0.18794678	-0.19760409	0.27512562	0.100234695	0.27791515
-0.051418737	0.073745295	-0.047896046	-0.05785557	0.008260787	0.054206308	0.034550443	-0.0007325702	-0.055906598	0.06962015	0.0054004164	-0.059723455	-0.00502419	0.08109641	0.023694243	0.03997856
-0.0034889707	0.005451973	0.015398903	-0.018275501	-0.060791474	-0.034464095	-0.012395855	-0.025293447	-0.0062677297	-0.039511196	0.0070044496	0.021063616	0.039520957	0.0019567136	-0.017095571	-0.031977367
-0.013717	0.021285612	-0.029315189	-0.02635235	-0.010491613	0.011366145	-0.015571328	0.064563334	-0.0049259826	-0.0011972961	-0.04690786	-0.02262785	-0.084365785	0.03452263	0.018731663	0.06825286
0.021638133	0.02124033	0.068226434	0.08054194	-0.043796312	-0.07208589	-0.00061767246	0.02030477	0.011540948	-0.049814474	0.071583785	0.063331	0.0038888177	-0.098083355	0.009257703	-0.092788115
-0.0022057642	-0.039266706	0.060563743	-0.047199715	-0.039121695	0.023678154	-0.004722811	-0.003944061	-0.03359338	0.052184276	-0.017179037	0.006487332	0.023465049	-0.013987262	-0.03356529	-0.010484522
0.1147762	-0.07885852	0.1244547	0.11284839	-0.06969277	-0.11544078	-0.079543956	-0.087450005	0.10278868	-0.13071097	0.091238886	0.12381178	0.12071516	-0.13208777	-0.067135684	-0.15054636
0.0873997	-0.02341194	0.06946573	0.07167023	-0.07031911	-0.055941846	-0.06941868	-0.05252552	0.018665588	-0.0305543	0.10650947	0.095007576	0.032416224	-0.007963004	-0.09689782	-0.030945903
-0.0063783703	-0.025708504	-0.03369722	-0.043393716	-0.040510356	0.045915827	-0.050312757	0.06722576	-0.059129152	-0.0069203405	-0.016911972	0.01934817	-0.04514123	0.006592349	0.030164346	0.030833984
-0.018409077	0.055121355	0.017228309	-0.02609872	0.052896086	0.013829606	0.015718158	0.04371405	-0.06410575	0.0126422	0.009647689	-0.04525951	0.009750498	0.054437656	0.009917073	-0.015697649
0.031013956	-0.036064338	0.042797983	0.014376942	-0.07780267	-0.015621117	-0.14324567	-0.06356198	-0.00275631	-0.013879534	0.09469984	0.043462954	0.06977783	0.02870102	-0.04484215	0.019668056
0.011246573	-0.033491254	0.05812236	0.035821553	0.015827652	0.023193123	0.00039383807	-0.06539266	0.035339598	-0.057001278	0.037344374	0.062111016	0.03500385	-0.017296476	-0.06644522	-0.03177735
0.24675658	-0.15906088	0.19888243	0.18720795	-0.1470025	-0.22717454	-0.23209774	-0.22112897	0.22577095	-0.25839564	0.17809401	0.23439881	0.17748643	-0.27371913	-0.12976357	-0.23547152
0.0039554043	-0.08624433	0.09788728	0.06502866	-0.10112272	-0.032201767	-0.08192761	-0.088016726	0.036202844	-0.06191673	0.054255065	0.08907885	0.11359287	-0.06115981	-0.0721492	-0.0593666
0.029493963	0.017613875	-0.028414046	-0.07563844	0.02032386	-0.008051361	0.12915131	0.04019189	-0.046647888	-0.03327307	-0.052988246	-0.072336815	-0.014205863	0.0116365915	0.024412833	-0.009257334
-0.09726103	0.09578873	-0.10262063	-0.09434777	0.15273991	0.09857966	0.16001554	0.10082104	-0.13527732	0.120098166	-0.08518176	-0.12106391	-0.10845134	0.08228128	0.13159521	0.14606957
0.33223063	-0.13335334	0.17052111	0.17877994	-0.11619865	-0.2885721	-0.16873077	-0.17085034	0.2337604	-0.2531414	0.20487389	0.24617319	0.16129734	-0.23240928	-0.10251396	-0.1904709
0.32766408	-0.21512745	0.24007455	0.25519493	-0.24795067	-0.33666927	-0.18277393	-0.26916593	0.28131583	-0.32374427	0.2582112	0.30040327	0.2161808	-0.26954523	-0.25357074	-0.30261904
-0.016679531	-0.03966577	-0.024055744	-0.03219197	0.060240403	-0.047880005	0.035622846	-0.022434503	0.031234931	-0.041640285	-0.0035359147	-0.027722118	0.025669225	-0.014809475	0.0666985	-0.038175043
0.17131308	-0.1785143	0.16258042	0.19768624	-0.21197301	-0.22615819	-0.1636675	-0.21013644	0.18997128	-0.2410074	0.26174706	0.20057684	0.17790055	-0.18395557	-0.20796478	-0.19354995
0.054724995	-0.031682372	0.013893198	7.548751e-05	0.032885432	-0.055538896	0.055318754	0.023800656	-0.010200701	-0.009689427	0.006762538	-0.02232508	0.011600144	0.032334857	0.02751004	-0.049492277
-0.12968193	0.06888678	-0.048748568	-0.05268362	0.036931336	0.07303855	-0.030132908	0.040766746	-0.111940935	0.13513634	-0.056353215	-0.017966148	-0.02553809	0.060401827	0.05805185	0.064748436
0.1267819	-0.034253392	0.04752085	0.10236128	-0.07432281	-0.037645977	-0.015495371	-0.115008004	0.03998568	-0.06368754	0.060518358	0.08135553	0.03886994	-0.14320421	-0.018038701	-0.03783043
-0.02095895	-0.061238423	0.039759513	0.023327516	-0.0722781	-0.08098138	-0.047425736	-0.029820478	0.005449365	-0.027879268	0.02493072	0.076581165	0.010599792	-0.04282737	-0.060797118	-0.004410963
-0.10692464	0.0014529693	-0.0126556195	-0.07408582	0.06525017	0.03422113	0.044655614	0.033433743	-0.037360705	0.045343325	-0.010545063	-0.079091914	-0.040946387	0.03390413	0.048625108	0.08825977
-0.251746	0.21205647	-0.22612089	-0.17291167	0.13048331	0.2187159	0.10580509	0.16564856	-0.22164597	0.1743791	-0.17035595	-0.13807233	-0.15435606	0.20455715	0.18236127	0.18814407
0.021773072	-0.08098016	0.058619775	0.05942316	-0.044504113	-0.026105076	-0.10190772	-0.09470579	0.04063279	-0.073731676	0.041072063	0.06144988	0.11593616	-0.04294299	-0.032427806	-0.0104696965
0.08290364	-0.07032131	0.042196363	0.076575264	-0.09632947	-0.115749225	-0.058676243	-0.06846506	0.10864553	-0.11511207	0.07791968	0.09998541	0.12129219	-0.046822052	-0.044535454	-0.049854577
-0.15560956	0.1065085	-0.11802863	-0.11571796	0.056536682	0.09026354	0.05826047	0.09109767	-0.11504094	0.1451604	-0.11854126	-0.09936501	-0.12412045	0.17330754	0.1083422	0.16135062
-0.19664827	0.113211446	-0.11499595	-0.17907064	0.12799603	0.11374617	0.07627012	0.09051342	-0.15048347	0.13244532	-0.13547556	-0.11740935	-0.10664975	0.20013486	0.15946771	0.12939586
-0.37169188	0.2560657	-0.262247	-0.30806565	0.3012875	0.361434	0.21209228	0.31274396	-0.27954623	0.32467157	-0.33302107	-0.321973	-0.24764504	0.3179151	0.205885	0.27501923
0.13994224	-0.05203842	0.07106091	0.111217014	-0.09521308	-0.043016322	-0.07135405	-0.09743657	0.035519265	-0.061865576	0.061387893	0.050291795	0.11166449	-0.073501445	-0.085963294	-0.047045335
0.23294373	-0.15138341	0.17219336	0.1119547	-0.079422265	-0.22389364	-0.07316705	-0.1121746	0.16496462	-0.23863168	0.19815736	0.10014517	0.08036477	-0.22736713	-0.08586341	-0.18319687
0.037195213	-0.030764828	-0.042892892	-0.011824379	-0.024309475	-0.031921495	0.038953945	-0.01920065	0.016204186	-0.056565784	0.063016295	-0.0024359217	0.046864513	0.021335226	0.045800153	0.00602628
-0.59096825	0.42450574	-0.49980426	-0.5175502	0.3799024	0.55926657	0.32340506	0.5128131	-0.45558783	0.57538927	-0.5374513	-0.4288425	-0.47566006	0.54741645	0.38634783	0.5685895
-0.13953386	0.097486086	-0.1218542	-0.08328021	0.015800588	0.0767971	0.067264006	0.08151372	-0.0759371	0.053278383	-0.0757634	-0.06948859	-0.0982532	0.10135918	0.08617541	0.069867045
0.37537685	-0.4010442	0.34608337	0.4152793	-0.43192703	-0.3947501	-0.43618843	-0.375877	0.43865898	-0.45549473	0.35128027	0.40045026	0.3714	-0.43413365	-0.37318945	-0.42078432
0.25930864	-0.19371578	0.25260127	0.2243746	-0.22351041	-0.1787058	-0.16654195	-0.17137	0.19612925	-0.28635815	0.17253147	0.19375844	0.24173376	-0.23166627	-0.14020261	-0.2041041
-0.08248812	0.07248181	-0.03723337	-0.08526185	0.05145283	0.06929932	0.031781048	0.063728236	-0.045134827	0.08688844	-0.08093574	-0.02356281	-0.09381559	0.07080964	0.090103224	0.08704473
0.12861647	-0.076538846	0.07153692	0.06943137	-0.10236314	-0.09129224	-0.13106275	-0.07455857	0.06174542	-0.09667026	0.09975799	0.10283024	0.05777432	-0.06421429	-0.12135786	-0.11536284
0.013669114	-0.0720713	0.07322392	-0.0028231754	-0.032986324	-0.064427674	-0.08866503	-0.015537238	0.07419087	-0.017831927	0.0062125972	0.06429433	0.030284204	0.0150136165	-0.011947941	-0.05502107
-0.029740179	0.03932261	-0.037175324	-0.076564744	0.09347792	0.015143084	0.11567343	0.053795725	-0.043429267	0.025620805	-0.029568786	-0.06998511	-0.10025168	0.081887156	0.060984988	0.052429464
-0.18387361	0.18091653	-0.11665119	-0.19656882	0.15019874	0.19070415	0.1448743	0.14785029	-0.14329603	0.19459738	-0.14242257	-0.10664255	-0.101706706	0.20444316	0.077547394	0.16287714
-0.039599083	0.0484677	-0.04047784	-0.075178854	0.0005519151	0.057254378	0.025175773	0.010049149	-0.066556185	0.041307442	-0.06092465	-0.03671725	-0.08992744	0.086864755	0.026373364	0.11536868
-0.12973745	0.090689234	-0.15979242	-0.123217896	0.0592786	0.17685892	0.11002976	0.081816725	-0.1214257	0.13154015	-0.09965669	-0.10394899	-0.114794776	0.11757155	0.08160408	0.15322882
-0.096580364	0.042476613	0.009388565	0.023499895	0.043663386	0.0029062384	-0.026844854	0.008328139	-0.05623721	0.06685884	-0.056724627	-0.03761094	-0.06142227	0.03744015	0.041846514	0.007930161
-0.1350628	0.061847545	-0.06835961	-0.04578699	0.00041682602	0.059279867	0.017451389	0.038679764	-0.057362508	0.05845462	-0.10010347	-0.01947072	-0.02733485	0.13275947	0.017847696	0.043962616
0.03533001	-0.08199533	0.050950084	0.07347658	-0.03986703	-0.034358505	-0.058035385	-0.0800087	0.013654888	-0.015612382	-0.008707228	0.04318579	0.0500554	-0.038691476	-0.016041817	-0.050537772
0.22794627	-0.17106724	0.17109388	0.20407291	-0.19260113	-0.16059864	-0.22161411	-0.19923699	0.16200565	-0.21039854	0.19181386	0.18415277	0.20746283	-0.1871536	-0.19887592	-0.18038929
0.36819047	-0.349337	0.43342593	0.46875986	-0.40521833	-0.44655305	-0.4648037	-0.407086	0.3806863	-0.47502264	0.42833614	0.40668124	0.43499178	-0.43568122	-0.41763136	-0.4026637
-0.046360362	-0.014307414	0.023792943	-0.058551174	-0.0009812259	0.06337828	-0.050577365	0.020009702	-0.00931262	0.011273995	0.0037829774	-0.031097133	0.006438481	0.055030115	0.036800805	0.039793562
-0.12369924	0.15183552	-0.16593301	-0.17070599	0.14720826	0.18987665	0.056694426	0.16813341	-0.12774386	0.18575124	-0.09941882	-0.15578803	-0.1602595	0.20878084	0.12415424	0.1279232
0.22005637	-0.21402863	0.15054697	0.17557983	-0.22578257	-0.2468958	-0.17336096	-0.19695929	0.23891476	-0.27347237	0.1961027	0.18723692	0.22170387	-0.2263347	-0.20547207	-0.2515388
0.0365061	0.04221836	0.025140867	0.0040826355	0.031927403	-0.022243315	-0.0177911	0.018603778	0.022680666	-0.012424643	0.00869766	-0.045272086	-0.04706397	0.03551982	-0.006129602	0.019262439
-0.053395193	0.007903747	0.04894768	0.025929708	-0.023283238	0.049693197	-0.03104041	-0.053442806	-0.0026578128	-0.005091545	-0.02010292	-0.016791856	0.033727285	-0.016380126	-0.031211691	0.03455865
0.1022883	0.0063643227	0.01602305	-0.0028309675	-0.052017167	-0.025253251	0.014035963	0.0067020934	0.013361555	-0.09484138	0.03531679	0.0024820275	0.048509832	-0.07084039	-0.0017113667	-0.016956557
-0.00926206	-0.004986202	-0.020339008	0.048939157	-0.021146687	-0.024570512	-0.06859163	0.031781673	0.083092704	-0.042613193	0.02923296	0.021817833	0.05261677	-0.014042037	-0.04486599	-0.06854351
